"","X","gbifID","decimalLatitude","decimalLongitude","acceptedScientificName"
"1",0,2292014817,8.583333,12.6,"Sorghum bicolor (L.) Moench"
"2",1,2291868481,9.75,-5.155,"Sorghum bicolor (L.) Moench"
"3",2,2291868252,10.283333,1.5,"Sorghum bicolor (L.) Moench"
"4",3,2291858221,45.9,10.866667,"Sorghum bicolor (L.) Moench"
"5",4,2291477953,51.429248,4.304708,"Sorghum bicolor (L.) Moench"
"6",5,2291380778,51.96214,5.571116,"Sorghum bicolor (L.) Moench"
"7",6,2291380257,51.96214,5.571116,"Sorghum bicolor (L.) Moench"
"8",7,2290540849,9.75,-5.155,"Sorghum bicolor (L.) Moench"
"9",8,2290464733,11.1,2.916667,"Sorghum bicolor (L.) Moench"
"10",9,2290425876,51.96214,5.571116,"Sorghum bicolor (L.) Moench"
"11",10,2290405558,7.133333,2.072778,"Sorghum bicolor (L.) Moench"
"13",12,2290166866,8.4,39.333333,"Sorghum bicolor (L.) Moench"
"14",13,2290054005,51.429248,4.304708,"Sorghum bicolor (L.) Moench"
"15",14,2290045999,5.85,13.3,"Sorghum bicolor (L.) Moench"
"16",15,2289967577,11.833333,3.233333,"Sorghum bicolor (L.) Moench"
"17",16,2289954116,8.4,39.333333,"Sorghum bicolor (L.) Moench"
"18",17,2289876584,8.4,39.333333,"Sorghum bicolor (L.) Moench"
"19",18,2289581228,9.750583,2.460111,"Sorghum bicolor (L.) Moench"
"20",19,2289541238,8.374167,1.844722,"Sorghum bicolor (L.) Moench"
"21",20,2289503820,51.96214,5.571116,"Sorghum bicolor (L.) Moench"
"22",21,2289462459,8.766667,27.4,"Sorghum bicolor (L.) Moench"
"23",22,2289449802,17.490833,-62.982639,"Sorghum bicolor (L.) Moench"
"24",23,2289256771,9.75,-5.155,"Sorghum bicolor (L.) Moench"
"25",24,2289161199,14.3,-89.133333,"Sorghum bicolor (L.) Moench"
"26",25,2288762736,51.429248,4.304708,"Sorghum bicolor (L.) Moench"
"27",26,2288567586,7.133333,2.072778,"Sorghum bicolor (L.) Moench"
"28",27,2288462551,6.363889,2.4075,"Sorghum bicolor (L.) Moench"
"29",28,2287758123,-1.016667,113,"Sorghum bicolor (L.) Moench"
"30",29,2287757199,-22.066667,166.35,"Sorghum bicolor (L.) Moench"
"31",30,2287756877,-6.5,146.5,"Sorghum bicolor (L.) Moench"
"32",31,2287756148,-22.666667,167.433333,"Sorghum bicolor (L.) Moench"
"33",32,2287755497,0.566666,116.033333,"Sorghum bicolor (L.) Moench"
"34",33,2287755376,-21.133333,55.516667,"Sorghum bicolor (L.) Moench"
"35",34,2287755111,-1.016667,113,"Sorghum bicolor (L.) Moench"
"36",35,2287755090,14.011111,121.922222,"Sorghum bicolor (L.) Moench"
"37",36,2287754977,-22.066667,166.35,"Sorghum bicolor (L.) Moench"
"38",37,2287753990,-8.483333,120.55,"Sorghum bicolor (L.) Moench"
"39",38,2287753781,1.823108,127.780097,"Sorghum bicolor (L.) Moench"
"40",39,2287633161,-16.05,33.433333,"Sorghum bicolor (L.) Moench"
"41",40,2285834423,-12.419722,-46.26,"Sorghum bicolor (L.) Moench"
"42",41,2283231777,53.215338,34.65753,"Sorghum bicolor (L.) Moench"
"43",42,2283120521,22.602088,120.969562,"Sorghum bicolor subsp. bicolor"
"44",43,2283041823,31.025304,-97.350813,"Sorghum bicolor (L.) Moench"
"45",44,2274007234,-5.76,-39.6,"Sorghum bicolor (L.) Moench"
"46",45,2272182565,57.826507,12.237156,"Sorghum bicolor (L.) Moench"
"47",46,2270650999,34.865734,-112.461433,"Sorghum bicolor (L.) Moench"
"48",47,2270649378,33.4691755452025,-111.608061418155,"Sorghum bicolor (L.) Moench"
"49",48,2270578591,33.42,-111.93,"Sorghum bicolor (L.) Moench"
"50",49,2270578520,33.8425,-111.145,"Sorghum bicolor (L.) Moench"
"51",50,2270577842,33.1794,-111.661,"Sorghum bicolor (L.) Moench"
"52",51,2270577412,33.4483,-112.073,"Sorghum bicolor (L.) Moench"
