"","X","gbifID","decimalLatitude","decimalLongitude","acceptedScientificName"
"1",0,2294371394,49.54348,8.274422,"Solanum tuberosum L."
"2",1,2291440898,-36.583333,174.683333,"Solanum tuberosum L."
"3",2,2288888709,52.783333,6.516667,"Solanum tuberosum L."
"4",3,2288879112,60.983333,24.4,"Solanum tuberosum L."
"5",4,2288588695,18.3,98.633333,"Solanum tuberosum L."
"6",5,2287430029,16.417155,120.590998,"Solanum tuberosum L."
"7",6,2287426276,53.155833,6.8,"Solanum tuberosum L."
"8",7,2287425355,53.155833,6.8,"Solanum tuberosum L."
"9",8,2287424834,53.155833,6.8,"Solanum tuberosum L."
"10",9,2287424365,53.155833,6.8,"Solanum tuberosum L."
"11",10,2287424226,53.155833,6.8,"Solanum tuberosum L."
"12",11,2287424084,53.155833,6.8,"Solanum tuberosum L."
"13",12,2287423878,53.155833,6.8,"Solanum tuberosum L."
"14",13,2287423415,53.155833,6.8,"Solanum tuberosum L."
"15",14,2287423309,53.155833,6.8,"Solanum tuberosum L."
"16",15,2285813584,56.577089,16.42344,"Solanum tuberosum L."
"17",16,2285811087,56.577143,16.423287,"Solanum tuberosum L."
"18",17,2285786925,59.663328,14.860363,"Solanum tuberosum L."
"19",18,2285781379,56.581151,16.454953,"Solanum tuberosum L."
"20",19,2285741831,58.955116,16.301278,"Solanum tuberosum L."
"21",20,2285738238,57.303635,11.90345,"Solanum tuberosum L."
"22",21,2285737685,58.764274,16.971646,"Solanum tuberosum L."
"23",22,2285730270,55.58783,14.310207,"Solanum tuberosum L."
"24",23,2285726734,58.747225,17.050087,"Solanum tuberosum L."
"25",24,2283968661,48.923985,10.540415,"Solanum tuberosum L."
"26",25,2283968606,51.616657,7.950153,"Solanum tuberosum L."
"27",26,2283968603,52.273624,13.789871,"Solanum tuberosum L."
"28",27,2283968551,48.923985,10.707058,"Solanum tuberosum L."
"29",28,2283968490,49.751617,8.515962,"Solanum tuberosum L."
"30",29,2283271606,56.269929,44.101193,"Solanum tuberosum L."
"31",30,2283233617,53.214297,34.663847,"Solanum tuberosum L."
"32",31,2283214873,56.273054,44.097411,"Solanum tuberosum L."
"33",32,2283102545,54.073354,37.530618,"Solanum tuberosum L."
"34",33,2283024340,39.469818,-87.400582,"Solanum tuberosum L."
"35",34,2283024259,39.469742,-87.400177,"Solanum tuberosum L."
"36",35,2274637071,58.50149,15.234376,"Solanum tuberosum L."
"37",36,2274623978,59.614208,16.561933,"Solanum tuberosum L."
"38",37,2274621007,55.722675,13.184502,"Solanum tuberosum L."
"39",38,2274494086,56.872985,12.741677,"Solanum tuberosum L."
"40",39,2274430091,59.843324,17.624101,"Solanum tuberosum L."
"41",40,2274383094,58.389941,12.304108,"Solanum tuberosum L."
"42",41,2274215396,51.25045,4.26336,"Solanum tuberosum L."
"44",43,2274212121,51.16755,4.45045,"Solanum tuberosum L."
"45",44,2274207156,51.20423,3.25426,"Solanum tuberosum L."
"46",45,2274206714,51.03333,5.38722,"Solanum tuberosum L."
"47",46,2273923080,-43.504346,171.641805,"Solanum tuberosum L."
"48",47,2273709933,58.392879,15.564696,"Solanum tuberosum L."
"49",48,2273702056,58.763608,16.972643,"Solanum tuberosum L."
"50",49,2273698456,58.763659,16.970793,"Solanum tuberosum L."
"51",50,2273689571,55.722877,13.184681,"Solanum tuberosum L."
"52",51,2273670772,56.424262,16.436071,"Solanum tuberosum L."
"53",52,2273657536,58.600832,16.209282,"Solanum tuberosum L."
"54",53,2273576858,59.568371,11.323031,"Solanum tuberosum L."
"55",54,2273495319,62.564364,6.049525,"Solanum tuberosum L."
"56",55,2273247629,19.24993,-99.280905,"Solanum tuberosum L."
"57",56,2273215068,49.423699,17.584725,"Solanum tuberosum L."
"58",57,2273097043,55.722812,13.184672,"Solanum tuberosum L."
"59",58,2273084293,55.722685,13.184969,"Solanum tuberosum L."
"60",59,2273068165,59.000371,16.170573,"Solanum tuberosum L."
"61",60,2273044140,55.732555,13.163894,"Solanum tuberosum L."
"62",61,2273037876,55.722776,13.184825,"Solanum tuberosum L."
"63",62,2273017426,58.76849,16.985022,"Solanum tuberosum L."
"64",63,2272972567,56.868915,16.718573,"Solanum tuberosum L."
"65",64,2272947441,56.577098,16.423063,"Solanum tuberosum L."
