"","X","gbifID","decimalLatitude","decimalLongitude","acceptedScientificName"
"3",2,2287892087,5.913889,-54.896111,"Musa paradisiaca L."
"8",7,2287402306,-6.5897,106.7913,"Musa paradisiaca L."
"17",16,2283103406,2.672604,98.85511,"Musa paradisiaca L."
"18",17,2283012108,-0.987675,-77.811792,"Musa paradisiaca L."
"19",18,2273314815,23.633664,-106.396326,"Musa paradisiaca L."
"20",19,2273288063,24.786987,120.984903,"Musa paradisiaca L."
"21",20,2269211788,25.402647,-101.016512,"Musa paradisiaca L."
"23",22,2265793734,20.661973,-87.033341,"Musa paradisiaca L."
"25",24,2252003481,-15.670973,-47.85232,"Musa paradisiaca L."
"26",25,2251922399,18.110892,-66.534087,"Musa paradisiaca L."
"27",26,2250592773,21.3467,-158.077,"Musa paradisiaca L."
"28",27,2250373254,23.8588,72.1353,"Musa paradisiaca L."
"30",29,2244323183,16.953644,-96.756806,"Musa paradisiaca L."
"31",30,2244321682,16.954218,-96.757328,"Musa paradisiaca L."
"33",32,2243021026,-33.73858,151.090824,"Musa paradisiaca L."
"35",34,2242992321,9.227577,-79.625221,"Musa paradisiaca L."
"37",36,2242905677,-1.037892,-77.584153,"Musa paradisiaca L."
"38",37,2242841486,-27.850818,-51.093841,"Musa paradisiaca L."
"39",38,2242812798,-3.079358,-59.981192,"Musa paradisiaca L."
"40",39,2242799805,-0.985011,-77.816602,"Musa paradisiaca L."
"41",40,2242791010,-34.082238,18.887613,"Musa paradisiaca L."
"42",41,2242790901,16.721978,-93.089233,"Musa paradisiaca L."
"43",42,2242782776,3.037726,101.581079,"Musa paradisiaca L."
"44",43,2242777246,19.969437,-101.141918,"Musa paradisiaca L."
"45",44,2242767995,-34.600842,-58.349287,"Musa paradisiaca L."
"46",45,2242762605,29.953246,-90.054058,"Musa paradisiaca L."
"50",49,2239034667,-34.608106,-58.350922,"Musa paradisiaca L."
"52",51,2238976591,21.247155,-98.742407,"Musa paradisiaca L."
"53",52,2238958117,-34.678976,-58.443167,"Musa paradisiaca L."
"55",54,2238949825,-0.985407,-77.820289,"Musa paradisiaca L."
"56",55,2238928660,20.630996,-87.092091,"Musa paradisiaca L."
"57",56,2238918561,19.017151,-98.23498,"Musa paradisiaca L."
"58",57,2238917714,21.987661,-99.021916,"Musa paradisiaca L."
"59",58,2238892801,22.447093,114.040787,"Musa paradisiaca L."
"60",59,2238803988,22.451584,114.02359,"Musa paradisiaca L."
"61",60,2237836217,6.585419,1.699362,"Musa paradisiaca L."
"62",61,2237507059,19.330297,-99.051078,"Musa paradisiaca L."
"63",62,2237173979,9.1666,2.1666,"Musa paradisiaca L."
"65",64,2237173705,9.25,1.55,"Musa paradisiaca L."
"66",65,2237173689,8.7333,1.9333,"Musa paradisiaca L."
"68",67,2237173277,9.0166,1.6666,"Musa paradisiaca L."
"73",72,2237135973,6.958369,2.150408,"Musa paradisiaca L."
"74",73,2237135831,6.959127,2.110261,"Musa paradisiaca L."
"75",74,2236914065,19.496078,98.294463,"Musa paradisiaca L."
"76",75,2236910103,26.676542,-80.65393,"Musa paradisiaca L."
"78",77,2236278552,22.346202,113.502948,"Musa paradisiaca L."
"79",78,2236219293,20.898726,-103.819035,"Musa paradisiaca L."
"81",80,2234735437,22.988455,87.005633,"Musa paradisiaca L."
"82",81,2029182806,-7.824,110.6797,"Musa paradisiaca L."
"86",85,2028488834,21.644634,105.10598,"Musa paradisiaca L."
"87",86,2028482241,20.981969,-98.736201,"Musa paradisiaca L."
"88",87,2028446689,25.422013,-80.943542,"Musa paradisiaca L."
"91",90,2012961473,28.002689,-81.681617,"Musa paradisiaca L."
"92",91,2005384645,8.763737,-75.885887,"Musa paradisiaca L."
"93",92,2005344093,-12.875563,-38.392487,"Musa paradisiaca L."
"94",93,2005311789,8.445247,-83.473738,"Musa paradisiaca L."
"96",95,2005295941,16.831006,-93.075649,"Musa paradisiaca L."
"97",96,2005264899,2.133383,111.524029,"Musa paradisiaca L."
"98",97,1993776307,19.042255,-69.392792,"Musa paradisiaca L."
"99",98,1993716427,22.618813,-83.706629,"Musa paradisiaca L."
"100",99,1990641908,14.061988,-85.220947,"Musa paradisiaca L."
"101",100,1990579805,22.087849,-159.404026,"Musa paradisiaca L."
"108",107,1986594741,6.866771,81.04681,"Musa paradisiaca L."
"111",110,1986493424,-25.555469,-48.696719,"Musa paradisiaca L."
"118",117,1978820560,9.1254,-79.69397,"Musa paradisiaca L."
"123",122,1978453900,-14.467058,-40.019066,"Musa paradisiaca L."
"124",123,1949994364,21.092972,105.307038,"Musa paradisiaca L."
"125",124,1949990091,20.737204,105.448529,"Musa paradisiaca L."
"126",125,1948789905,22.989153,-105.861055,"Musa paradisiaca L."
"127",126,1948789792,23.23482,-106.436791,"Musa paradisiaca L."
"128",127,1948765987,22.505267,114.117354,"Musa paradisiaca L."
"129",128,1948736325,9.164337,-75.050193,"Musa paradisiaca L."
"130",129,1948730109,25.729671,-100.309285,"Musa paradisiaca L."
"131",130,1948728640,21.437645,-105.192404,"Musa paradisiaca L."
"133",132,1946314093,21.119254,106.610815,"Musa paradisiaca L."
"134",133,1946197331,20.261835,105.900264,"Musa paradisiaca L."
"135",134,1946196661,5.76401,-74.54586,"Musa paradisiaca L."
"137",136,1946196213,5.32932,-74.60102,"Musa paradisiaca L."
"138",137,1946173568,18.186617,-66.571583,"Musa paradisiaca L."
"139",138,1944981745,-13.680278,-39.780556,"Musa paradisiaca L."
"140",139,1944853382,8.39503,-9.24617,"Musa paradisiaca L."
"141",140,1944853019,8.37125,-9.29682,"Musa paradisiaca L."
"142",141,1944852813,8.3403,-9.20356,"Musa paradisiaca L."
"143",142,1944852661,8.3355,-9.20684,"Musa paradisiaca L."
"145",144,1935594837,10.309995,-84.819975,"Musa paradisiaca L."
"146",145,1935493708,-33.803502,151.241158,"Musa paradisiaca L."
"148",147,1932917730,3.46903,-74.15025,"Musa paradisiaca L."
"149",148,1932881206,-1.53,-72.71,"Musa paradisiaca L."
"151",150,1932878373,3.46,-74.15,"Musa paradisiaca L."
"152",151,1931483198,27.950575,-82.457178,"Musa paradisiaca L."
"155",154,1930851936,-1.42,-48.45,"Musa paradisiaca L."
"156",155,1930557226,17.08,-89.07,"Musa paradisiaca L."
"160",159,1929509194,-3.438988,-78.516324,"Musa paradisiaca L."
"161",160,1929148299,21.581715,-158.206779,"Musa paradisiaca L."
"165",164,1919926060,-16.880556,35.194917,"Musa paradisiaca L."
"166",165,1914252235,11.225837,-74.186862,"Musa paradisiaca L."
"167",166,1914246589,22.145844,-101.016997,"Musa paradisiaca L."
"168",167,1914228467,10.376575,-83.825893,"Musa paradisiaca L."
"169",168,1914212145,-27.249954,-55.924573,"Musa paradisiaca L."
