"","X","gbifID","decimalLatitude","decimalLongitude","acceptedScientificName"
"1",0,2291906672,32.683333,36.871667,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"4",3,1563638065,32.383333,35.683333,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"5",4,1563634299,32.333333,35.666667,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"6",5,1563632415,31.281822,37.131048,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"7",6,1563631230,35.999996,36.999996,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"8",7,1563624494,31.949745,35.678407,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"11",10,1563613476,32.066667,35.75,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"12",11,1563612670,32.367731,35.71479,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"13",12,1563611860,32.039167,35.727222,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"14",13,1563610353,37.749996,39.623034,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"15",14,1563603591,32.466667,35.833333,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"16",15,1563600621,32.27739,35.775366,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"17",16,1563597209,32.033333,35.75,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"18",17,1563589071,32.039167,35.727222,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
"19",18,1563587444,38.216667,41.433333,"Triticum turgidum subsp. dicoccoides (Korn. ex Asch. & Graebn.) Thell."
