"","X","gbifID","decimalLatitude","decimalLongitude","acceptedScientificName"
"1",0,2291355733,16,103.65,"Oryza rufipogon Griff."
"2",1,2289497243,16.033333,103.116667,"Oryza rufipogon Griff."
"5",4,2287698154,-0.050431,116.794717,"Oryza rufipogon Griff."
"7",6,2287697331,16.833333,100.25,"Oryza rufipogon Griff."
"8",7,2287697134,9.166667,99.466667,"Oryza rufipogon Griff."
"9",8,2287697057,13.366667,109.316667,"Oryza rufipogon Griff."
"10",9,2287697037,12.6,102.15,"Oryza rufipogon Griff."
"12",11,2287696980,-0.15784,116.719581,"Oryza rufipogon Griff."
"13",12,2287696799,10.75,106.666667,"Oryza rufipogon Griff."
"14",13,2287696730,10.75,106.666667,"Oryza rufipogon Griff."
"15",14,2287696584,12.866667,102.166667,"Oryza rufipogon Griff."
"18",17,2287224120,-7.7086,108.1964,"Oryza rufipogon Griff."
"19",18,2251766276,24.293412,125.021611,"Oryza rufipogon Griff."
"20",19,2251766252,24.293412,125.021611,"Oryza rufipogon Griff."
"21",20,2250343474,9.9896,105.665,"Oryza rufipogon Griff."
"22",21,2250331887,9.9896,105.665,"Oryza rufipogon Griff."
"23",22,2025428955,29.68,125.305,"Oryza rufipogon Griff."
"24",23,1563636061,24.416667,89.333333,"Oryza rufipogon Griff."
"25",24,1563635011,17.916667,73.166667,"Oryza rufipogon Griff."
"26",25,1563633052,15.81604,74.49108,"Oryza rufipogon Griff."
"27",26,1563631990,24.416667,89.333333,"Oryza rufipogon Griff."
"28",27,1563631557,23.666667,73,"Oryza rufipogon Griff."
"29",28,1563629563,23.666667,73,"Oryza rufipogon Griff."
"30",29,1563629472,7.938962,79.848003,"Oryza rufipogon Griff."
"31",30,1563623236,24.416667,89.333333,"Oryza rufipogon Griff."
"32",31,1563621714,20.3,72.916667,"Oryza rufipogon Griff."
"33",32,1563615309,20.583333,73.583333,"Oryza rufipogon Griff."
"34",33,1563614574,7.966402,80.635296,"Oryza rufipogon Griff."
"35",34,1563611858,22.783333,73.583333,"Oryza rufipogon Griff."
"36",35,1563611702,22.7,73.416667,"Oryza rufipogon Griff."
"37",36,1563609782,25,73,"Oryza rufipogon Griff."
"38",37,1563605799,23.166667,72.75,"Oryza rufipogon Griff."
"39",38,1563605673,24.416667,89.333333,"Oryza rufipogon Griff."
"40",39,1563604867,19.833333,72.916667,"Oryza rufipogon Griff."
"41",40,1563597846,22.5,71.083333,"Oryza rufipogon Griff."
"42",41,1563597654,6.7,80.1,"Oryza rufipogon Griff."
"43",42,1563596854,25,73.333333,"Oryza rufipogon Griff."
"44",43,1563596179,6.7,80.1,"Oryza rufipogon Griff."
"45",44,1563592619,23.666667,73,"Oryza rufipogon Griff."
"46",45,1563592091,7.242287,81.316134,"Oryza rufipogon Griff."
"47",46,1563591836,24.416667,89.333333,"Oryza rufipogon Griff."
"48",47,1563585984,18.833333,73.25,"Oryza rufipogon Griff."
"49",48,1563584248,7.409444,79.832222,"Oryza rufipogon Griff."
"50",49,1563583172,22.583333,73.583333,"Oryza rufipogon Griff."
"51",50,1563581958,19.083333,73.083333,"Oryza rufipogon Griff."
"52",51,1563578658,20.416667,72.916667,"Oryza rufipogon Griff."
"53",52,1563577240,24.166667,89.55,"Oryza rufipogon Griff."
"54",53,1563573245,20.5,73,"Oryza rufipogon Griff."
"55",54,1563568185,24.133333,89.083333,"Oryza rufipogon Griff."
"56",55,1563566400,24.416667,89.333333,"Oryza rufipogon Griff."
"57",56,1563555680,22.366667,73.333333,"Oryza rufipogon Griff."
"58",57,1563552585,7.486667,80.364722,"Oryza rufipogon Griff."
"59",58,1563543166,22.083333,73.083333,"Oryza rufipogon Griff."
"60",59,1563541386,20.3,72.916667,"Oryza rufipogon Griff."
"61",60,1563540327,6.85,80.55,"Oryza rufipogon Griff."
"62",61,1563531902,22.5,71.083333,"Oryza rufipogon Griff."
"63",62,1563527218,20.75,73,"Oryza rufipogon Griff."
"64",63,1563525411,24.416667,89.333333,"Oryza rufipogon Griff."
"65",64,1563520098,24,89.133333,"Oryza rufipogon Griff."
"66",65,1563517821,23.666667,73,"Oryza rufipogon Griff."
"67",66,1563517223,21.666667,73.583333,"Oryza rufipogon Griff."
"68",67,1563500438,22.366667,73.333333,"Oryza rufipogon Griff."
"69",68,1563493138,16,74.5,"Oryza rufipogon Griff."
"70",69,1563492732,23.833333,73,"Oryza rufipogon Griff."
"71",70,1563492554,25.55,88.55,"Oryza rufipogon Griff."
"72",71,1563492057,24.166667,73,"Oryza rufipogon Griff."
"73",72,1563482858,23.666667,73,"Oryza rufipogon Griff."
"74",73,1304816496,25.116667,121.716667,"Oryza rufipogon Griff."
"75",74,1304816491,16.75,96.25,"Oryza rufipogon Griff."
"76",75,1304816481,16.75,96.25,"Oryza rufipogon Griff."
"77",76,1304816475,21,84,"Oryza rufipogon Griff."
"78",77,1304816427,16.75,96.25,"Oryza rufipogon Griff."
"79",78,1304816402,21,84,"Oryza rufipogon Griff."
"80",79,1304810227,16.75,96.25,"Oryza rufipogon Griff."
"81",80,1304810196,16.75,96.25,"Oryza rufipogon Griff."
"82",81,1304754196,26.983333,84.4,"Oryza rufipogon Griff."
"83",82,1304754179,27.1,81.966667,"Oryza rufipogon Griff."
"85",84,1304675197,21,84,"Oryza rufipogon Griff."
"86",85,1304675166,21,84,"Oryza rufipogon Griff."
"87",86,1304675135,16.75,96.25,"Oryza rufipogon Griff."
"88",87,1304675127,16.75,96.25,"Oryza rufipogon Griff."
"89",88,1304675070,16.75,96.25,"Oryza rufipogon Griff."
"90",89,1304675049,25.116667,121.716667,"Oryza rufipogon Griff."
"91",90,1304661933,16.75,96.25,"Oryza rufipogon Griff."
"92",91,1304661927,16.75,96.25,"Oryza rufipogon Griff."
"93",92,1304661918,26.983333,84.4,"Oryza rufipogon Griff."
"94",93,1304661917,27.1,81.966667,"Oryza rufipogon Griff."
"96",95,1304350614,12.866667,102.166667,"Oryza rufipogon Griff."
"97",96,1304350600,13.366667,109.316667,"Oryza rufipogon Griff."
"99",98,1304182415,12.866667,102.166667,"Oryza rufipogon Griff."
"100",99,1304182404,12.866667,102.166667,"Oryza rufipogon Griff."
"101",100,1302662762,17.633333,96.666667,"Oryza rufipogon Griff."
"102",101,1302662751,12.568056,107.755556,"Oryza rufipogon Griff."
"103",102,1302662736,17.033333,96.666667,"Oryza rufipogon Griff."
"104",103,1302662728,25.5,83.916667,"Oryza rufipogon Griff."
"105",104,1302662727,19.5,100.166667,"Oryza rufipogon Griff."
"106",105,1302662713,7.5,79.916667,"Oryza rufipogon Griff."
"107",106,1302662706,23.666667,87.166667,"Oryza rufipogon Griff."
"108",107,1302662700,13.416667,99.5,"Oryza rufipogon Griff."
"109",108,1302662685,23,87.133333,"Oryza rufipogon Griff."
"110",109,1302662684,11.475,104.556111,"Oryza rufipogon Griff."
"111",110,1302662672,16.75,96.05,"Oryza rufipogon Griff."
"112",111,1302662661,18.666667,100.666667,"Oryza rufipogon Griff."
"114",113,1302662652,11,76,"Oryza rufipogon Griff."
"115",114,1302662633,19.333333,100.166667,"Oryza rufipogon Griff."
"116",115,1302662632,18.666667,100.666667,"Oryza rufipogon Griff."
"117",116,1302662624,26.524444,86.956111,"Oryza rufipogon Griff."
"118",117,1302662612,7.466667,79.916667,"Oryza rufipogon Griff."
"119",118,1302662604,18,96.433333,"Oryza rufipogon Griff."
"120",119,1302662603,19.75,81.316667,"Oryza rufipogon Griff."
"121",120,1302662602,10.833333,75.833333,"Oryza rufipogon Griff."
"122",121,1302662600,26.377222,87.263056,"Oryza rufipogon Griff."
"123",122,1302662580,6.833333,80.033333,"Oryza rufipogon Griff."
"124",123,1302662579,21.2,86.583333,"Oryza rufipogon Griff."
"125",124,1302662578,26.524444,86.935833,"Oryza rufipogon Griff."
"126",125,1302662573,26.749722,85.923611,"Oryza rufipogon Griff."
"127",126,1302662565,19.166667,81.233333,"Oryza rufipogon Griff."
"128",127,1302662559,26.425833,87.9875,"Oryza rufipogon Griff."
"129",128,1302662557,26.386944,87.266111,"Oryza rufipogon Griff."
"130",129,1302662555,26.378056,87.267778,"Oryza rufipogon Griff."
"131",130,1302662540,11.85,75.85,"Oryza rufipogon Griff."
"132",131,1302662536,26.708889,85.898056,"Oryza rufipogon Griff."
"133",132,1302662532,26.546389,86.898333,"Oryza rufipogon Griff."
"134",133,1302662531,26.749722,85.923611,"Oryza rufipogon Griff."
"135",134,1302662530,23.6925,91.145,"Oryza rufipogon Griff."
"136",135,1302662520,10,76.166667,"Oryza rufipogon Griff."
